#ndep: 2897
#depth (km)   Rho_arithmetic (g/cm^3)   Rho_geometric (g/cm^3)
  2568.0           5.4172E+00              5.4171E+00
  2569.0           5.4177E+00              5.4176E+00
  2570.0           5.4182E+00              5.4181E+00
  2571.0           5.4187E+00              5.4187E+00
  2572.0           5.4192E+00              5.4192E+00
  2573.0           5.4197E+00              5.4197E+00
  2574.0           5.4202E+00              5.4201E+00
  2575.0           5.4207E+00              5.4206E+00
  2576.0           5.4212E+00              5.4212E+00
  2577.0           5.4217E+00              5.4216E+00
  2578.0           5.4222E+00              5.4221E+00
  2579.0           5.4227E+00              5.4226E+00
  2580.0           5.4232E+00              5.4231E+00
  2581.0           5.4237E+00              5.4236E+00
  2582.0           5.4242E+00              5.4241E+00
  2583.0           5.4247E+00              5.4246E+00
  2584.0           5.4251E+00              5.4251E+00
  2585.0           5.4256E+00              5.4256E+00
  2586.0           5.4261E+00              5.4261E+00
  2587.0           5.4266E+00              5.4266E+00
  2588.0           5.4271E+00              5.4270E+00
  2589.0           5.4276E+00              5.4275E+00
  2590.0           5.4281E+00              5.4280E+00
  2591.0           5.4286E+00              5.4285E+00
  2592.0           5.4291E+00              5.4290E+00
  2593.0           5.4295E+00              5.4295E+00
  2594.0           5.4300E+00              5.4300E+00
  2595.0           5.4305E+00              5.4304E+00
  2596.0           5.4310E+00              5.4310E+00
  2597.0           5.4315E+00              5.4314E+00
  2598.0           5.4320E+00              5.4319E+00
  2599.0           5.4324E+00              5.4324E+00
  2600.0           5.4329E+00              5.4329E+00
  2601.0           5.4334E+00              5.4334E+00
  2602.0           5.4339E+00              5.4338E+00
  2603.0           5.4344E+00              5.4343E+00
  2604.0           5.4349E+00              5.4348E+00
  2605.0           5.4353E+00              5.4353E+00
  2606.0           5.4358E+00              5.4358E+00
  2607.0           5.4363E+00              5.4363E+00
  2608.0           5.4368E+00              5.4367E+00
  2609.0           5.4373E+00              5.4372E+00
  2610.0           5.4377E+00              5.4377E+00
  2611.0           5.4382E+00              5.4382E+00
  2612.0           5.4387E+00              5.4387E+00
  2613.0           5.4392E+00              5.4391E+00
  2614.0           5.4397E+00              5.4396E+00
  2615.0           5.4402E+00              5.4401E+00
  2616.0           5.4407E+00              5.4406E+00
  2617.0           5.4411E+00              5.4411E+00
  2618.0           5.4416E+00              5.4415E+00
  2619.0           5.4421E+00              5.4420E+00
  2620.0           5.4426E+00              5.4425E+00
  2621.0           5.4431E+00              5.4430E+00
  2622.0           5.4435E+00              5.4435E+00
  2623.0           5.4440E+00              5.4440E+00
  2624.0           5.4445E+00              5.4444E+00
  2625.0           5.4450E+00              5.4449E+00
  2626.0           5.4455E+00              5.4454E+00
  2627.0           5.4459E+00              5.4459E+00
  2628.0           5.4464E+00              5.4464E+00
  2629.0           5.4469E+00              5.4468E+00
  2630.0           5.4474E+00              5.4473E+00
  2631.0           5.4479E+00              5.4478E+00
  2632.0           5.4484E+00              5.4483E+00
  2633.0           5.4488E+00              5.4488E+00
  2634.0           5.4493E+00              5.4492E+00
  2635.0           5.4498E+00              5.4497E+00
  2636.0           5.4503E+00              5.4502E+00
  2637.0           5.4508E+00              5.4507E+00
  2638.0           5.4512E+00              5.4512E+00
  2639.0           5.4517E+00              5.4517E+00
  2640.0           5.4522E+00              5.4521E+00
  2641.0           5.4527E+00              5.4526E+00
  2642.0           5.4532E+00              5.4531E+00
  2643.0           5.4537E+00              5.4536E+00
  2644.0           5.4541E+00              5.4541E+00
  2645.0           5.4546E+00              5.4546E+00
  2646.0           5.4551E+00              5.4551E+00
  2647.0           5.4556E+00              5.4555E+00
  2648.0           5.4561E+00              5.4560E+00
  2649.0           5.4566E+00              5.4565E+00
  2650.0           5.4570E+00              5.4570E+00
  2651.0           5.4575E+00              5.4575E+00
  2652.0           5.4580E+00              5.4580E+00
  2653.0           5.4585E+00              5.4584E+00
  2654.0           5.4590E+00              5.4589E+00
  2655.0           5.4595E+00              5.4594E+00
  2656.0           5.4600E+00              5.4599E+00
  2657.0           5.4604E+00              5.4604E+00
  2658.0           5.4609E+00              5.4609E+00
  2659.0           5.4614E+00              5.4613E+00
  2660.0           5.4619E+00              5.4618E+00
  2661.0           5.4624E+00              5.4623E+00
  2662.0           5.4629E+00              5.4628E+00
  2663.0           5.4633E+00              5.4633E+00
  2664.0           5.4638E+00              5.4637E+00
  2665.0           5.4643E+00              5.4642E+00
  2666.0           5.4648E+00              5.4647E+00
  2667.0           5.4653E+00              5.4652E+00
  2668.0           5.4657E+00              5.4657E+00
  2669.0           5.4662E+00              5.4661E+00
  2670.0           5.4667E+00              5.4666E+00
  2671.0           5.4672E+00              5.4671E+00
  2672.0           5.4677E+00              5.4676E+00
  2673.0           5.4681E+00              5.4681E+00
  2674.0           5.4686E+00              5.4685E+00
  2675.0           5.4691E+00              5.4690E+00
  2676.0           5.4696E+00              5.4695E+00
  2677.0           5.4700E+00              5.4700E+00
  2678.0           5.4705E+00              5.4704E+00
  2679.0           5.4710E+00              5.4709E+00
  2680.0           5.4714E+00              5.4714E+00
  2681.0           5.4719E+00              5.4719E+00
  2682.0           5.4724E+00              5.4723E+00
  2683.0           5.4729E+00              5.4728E+00
  2684.0           5.4733E+00              5.4733E+00
  2685.0           5.4738E+00              5.4737E+00
  2686.0           5.4743E+00              5.4742E+00
  2687.0           5.4748E+00              5.4747E+00
  2688.0           5.4752E+00              5.4752E+00
  2689.0           5.4757E+00              5.4756E+00
  2690.0           5.4762E+00              5.4761E+00
  2691.0           5.4767E+00              5.4766E+00
  2692.0           5.4771E+00              5.4770E+00
  2693.0           5.4776E+00              5.4775E+00
  2694.0           5.4780E+00              5.4780E+00
  2695.0           5.4785E+00              5.4784E+00
  2696.0           5.4790E+00              5.4789E+00
  2697.0           5.4794E+00              5.4794E+00
  2698.0           5.4799E+00              5.4798E+00
  2699.0           5.4803E+00              5.4803E+00
  2700.0           5.4808E+00              5.4807E+00
  2701.0           5.4813E+00              5.4812E+00
  2702.0           5.4817E+00              5.4817E+00
  2703.0           5.4822E+00              5.4821E+00
  2704.0           5.4826E+00              5.4826E+00
  2705.0           5.4831E+00              5.4830E+00
  2706.0           5.4836E+00              5.4835E+00
  2707.0           5.4840E+00              5.4839E+00
  2708.0           5.4845E+00              5.4844E+00
  2709.0           5.4849E+00              5.4848E+00
  2710.0           5.4854E+00              5.4853E+00
  2711.0           5.4858E+00              5.4857E+00
  2712.0           5.4863E+00              5.4862E+00
  2713.0           5.4867E+00              5.4866E+00
  2714.0           5.4871E+00              5.4871E+00
  2715.0           5.4876E+00              5.4875E+00
  2716.0           5.4881E+00              5.4880E+00
  2717.0           5.4885E+00              5.4884E+00
  2718.0           5.4889E+00              5.4888E+00
  2719.0           5.4894E+00              5.4893E+00
  2720.0           5.4898E+00              5.4897E+00
  2721.0           5.4903E+00              5.4902E+00
  2722.0           5.4907E+00              5.4906E+00
  2723.0           5.4911E+00              5.4910E+00
  2724.0           5.4915E+00              5.4915E+00
  2725.0           5.4920E+00              5.4919E+00
  2726.0           5.4924E+00              5.4923E+00
  2727.0           5.4928E+00              5.4928E+00
  2728.0           5.4933E+00              5.4932E+00
  2729.0           5.4937E+00              5.4936E+00
  2730.0           5.4941E+00              5.4940E+00
  2731.0           5.4946E+00              5.4945E+00
  2732.0           5.4950E+00              5.4949E+00
  2733.0           5.4954E+00              5.4953E+00
  2734.0           5.4958E+00              5.4957E+00
  2735.0           5.4962E+00              5.4961E+00
  2736.0           5.4966E+00              5.4966E+00
  2737.0           5.4970E+00              5.4970E+00
  2738.0           5.4975E+00              5.4974E+00
  2739.0           5.4979E+00              5.4978E+00
  2740.0           5.4983E+00              5.4982E+00
  2741.0           5.4987E+00              5.4986E+00
  2742.0           5.4991E+00              5.4990E+00
  2743.0           5.4995E+00              5.4994E+00
  2744.0           5.4999E+00              5.4998E+00
  2745.0           5.5003E+00              5.5002E+00
  2746.0           5.5008E+00              5.5007E+00
  2747.0           5.5012E+00              5.5011E+00
  2748.0           5.5016E+00              5.5015E+00
  2749.0           5.5020E+00              5.5019E+00
  2750.0           5.5024E+00              5.5023E+00
  2751.0           5.5028E+00              5.5027E+00
  2752.0           5.5032E+00              5.5031E+00
  2753.0           5.5036E+00              5.5035E+00
  2754.0           5.5040E+00              5.5039E+00
  2755.0           5.5044E+00              5.5043E+00
  2756.0           5.5049E+00              5.5048E+00
  2757.0           5.5053E+00              5.5052E+00
  2758.0           5.5057E+00              5.5056E+00
  2759.0           5.5061E+00              5.5060E+00
  2760.0           5.5065E+00              5.5064E+00
  2761.0           5.5069E+00              5.5068E+00
  2762.0           5.5073E+00              5.5072E+00
  2763.0           5.5078E+00              5.5077E+00
  2764.0           5.5082E+00              5.5081E+00
  2765.0           5.5086E+00              5.5085E+00
  2766.0           5.5090E+00              5.5089E+00
  2767.0           5.5094E+00              5.5093E+00
  2768.0           5.5098E+00              5.5097E+00
  2769.0           5.5102E+00              5.5101E+00
  2770.0           5.5106E+00              5.5105E+00
  2771.0           5.5111E+00              5.5110E+00
  2772.0           5.5115E+00              5.5114E+00
  2773.0           5.5119E+00              5.5118E+00
  2774.0           5.5123E+00              5.5122E+00
  2775.0           5.5127E+00              5.5126E+00
  2776.0           5.5131E+00              5.5130E+00
  2777.0           5.5135E+00              5.5134E+00
  2778.0           5.5139E+00              5.5138E+00
  2779.0           5.5143E+00              5.5142E+00
  2780.0           5.5147E+00              5.5146E+00
  2781.0           5.5152E+00              5.5151E+00
  2782.0           5.5156E+00              5.5155E+00
  2783.0           5.5160E+00              5.5159E+00
  2784.0           5.5164E+00              5.5163E+00
  2785.0           5.5168E+00              5.5167E+00
  2786.0           5.5172E+00              5.5171E+00
  2787.0           5.5176E+00              5.5175E+00
  2788.0           5.5180E+00              5.5179E+00
  2789.0           5.5185E+00              5.5184E+00
  2790.0           5.5189E+00              5.5188E+00
  2791.0           5.5193E+00              5.5192E+00
  2792.0           5.5197E+00              5.5196E+00
  2793.0           5.5201E+00              5.5200E+00
  2794.0           5.5205E+00              5.5204E+00
  2795.0           5.5209E+00              5.5208E+00
  2796.0           5.5213E+00              5.5212E+00
  2797.0           5.5217E+00              5.5216E+00
  2798.0           5.5221E+00              5.5220E+00
  2799.0           5.5225E+00              5.5224E+00
  2800.0           5.5229E+00              5.5228E+00
  2801.0           5.5234E+00              5.5233E+00
  2802.0           5.5238E+00              5.5237E+00
  2803.0           5.5242E+00              5.5241E+00
  2804.0           5.5246E+00              5.5245E+00
  2805.0           5.5250E+00              5.5249E+00
  2806.0           5.5254E+00              5.5253E+00
  2807.0           5.5258E+00              5.5257E+00
  2808.0           5.5262E+00              5.5261E+00
  2809.0           5.5266E+00              5.5265E+00
  2810.0           5.5270E+00              5.5269E+00
  2811.0           5.5274E+00              5.5273E+00
  2812.0           5.5278E+00              5.5277E+00
  2813.0           5.5282E+00              5.5281E+00
  2814.0           5.5286E+00              5.5285E+00
  2815.0           5.5290E+00              5.5289E+00
  2816.0           5.5294E+00              5.5293E+00
  2817.0           5.5298E+00              5.5297E+00
  2818.0           5.5302E+00              5.5301E+00
  2819.0           5.5306E+00              5.5305E+00
  2820.0           5.5310E+00              5.5309E+00
  2821.0           5.5314E+00              5.5313E+00
  2822.0           5.5318E+00              5.5317E+00
  2823.0           5.5322E+00              5.5321E+00
  2824.0           5.5326E+00              5.5325E+00
  2825.0           5.5329E+00              5.5329E+00
  2826.0           5.5334E+00              5.5333E+00
  2827.0           5.5337E+00              5.5337E+00
  2828.0           5.5341E+00              5.5340E+00
  2829.0           5.5345E+00              5.5344E+00
  2830.0           5.5349E+00              5.5348E+00
  2831.0           5.5353E+00              5.5352E+00
  2832.0           5.5357E+00              5.5356E+00
  2833.0           5.5361E+00              5.5360E+00
  2834.0           5.5364E+00              5.5363E+00
  2835.0           5.5368E+00              5.5367E+00
  2836.0           5.5372E+00              5.5371E+00
  2837.0           5.5376E+00              5.5375E+00
  2838.0           5.5380E+00              5.5379E+00
  2839.0           5.5383E+00              5.5382E+00
  2840.0           5.5387E+00              5.5386E+00
  2841.0           5.5391E+00              5.5390E+00
  2842.0           5.5395E+00              5.5394E+00
  2843.0           5.5398E+00              5.5398E+00
  2844.0           5.5402E+00              5.5401E+00
  2845.0           5.5406E+00              5.5405E+00
  2846.0           5.5410E+00              5.5409E+00
  2847.0           5.5413E+00              5.5412E+00
  2848.0           5.5417E+00              5.5416E+00
  2849.0           5.5420E+00              5.5420E+00
  2850.0           5.5424E+00              5.5423E+00
  2851.0           5.5428E+00              5.5427E+00
  2852.0           5.5431E+00              5.5430E+00
  2853.0           5.5435E+00              5.5434E+00
  2854.0           5.5438E+00              5.5438E+00
  2855.0           5.5442E+00              5.5441E+00
  2856.0           5.5446E+00              5.5445E+00
  2857.0           5.5449E+00              5.5448E+00
  2858.0           5.5453E+00              5.5452E+00
  2859.0           5.5456E+00              5.5455E+00
  2860.0           5.5459E+00              5.5458E+00
  2861.0           5.5463E+00              5.5462E+00
  2862.0           5.5466E+00              5.5465E+00
  2863.0           5.5470E+00              5.5469E+00
  2864.0           5.5473E+00              5.5472E+00
  2865.0           5.5476E+00              5.5475E+00
  2866.0           5.5480E+00              5.5479E+00
  2867.0           5.5483E+00              5.5482E+00
  2868.0           5.5486E+00              5.5485E+00
  2869.0           5.5490E+00              5.5489E+00
  2870.0           5.5493E+00              5.5492E+00
  2871.0           5.5496E+00              5.5495E+00
  2872.0           5.5499E+00              5.5498E+00
  2873.0           5.5502E+00              5.5502E+00
  2874.0           5.5506E+00              5.5505E+00
  2875.0           5.5509E+00              5.5508E+00
  2876.0           5.5512E+00              5.5511E+00
  2877.0           5.5515E+00              5.5514E+00
  2878.0           5.5518E+00              5.5517E+00
  2879.0           5.5521E+00              5.5520E+00
  2880.0           5.5524E+00              5.5523E+00
  2881.0           5.5527E+00              5.5526E+00
  2882.0           5.5530E+00              5.5529E+00
  2883.0           5.5533E+00              5.5532E+00
  2884.0           5.5536E+00              5.5535E+00
  2885.0           5.5539E+00              5.5538E+00
  2886.0           5.5542E+00              5.5541E+00
  2887.0           5.5544E+00              5.5543E+00
  2888.0           5.5547E+00              5.5546E+00
  2889.0           5.5550E+00              5.5549E+00
  2890.0           5.5552E+00              5.5551E+00
  2891.0           5.5555E+00              5.5554E+00
